,Lipid,R2_mean,MAPE_mean
0,LPC O-16;2,0.3246,0.4574
111,PE 38;6_dup,0.4363,0.6013
112,PC 37;1,0.109,0.6073
113,PG(34;1(OH)) ,0.3951,0.4745
114,PA 42;4,0.1784,0.5785
115,PE O-38;5,0.0707,0.3553
116,PC 36;4,0.4666,0.5614
117,PI-Cer(t32;1) _dup,0.116,0.9283
118,PE 38;4_dup,0.2972,0.7005
119,PC 38;6,0.2681,0.5179
120,PC 36.2,0.2134,0.3224
121,HexCer 40;0,0.2978,0.7135
122,PC 35;2,0.2549,0.7846
123,HexCer 38;1,0.3236,0.9326
124,PC 36;1,0.2495,0.3791
125,PA(42;8) ,0.1903,0.5395
126,PE(40;7) ,0.1698,0.9437
127,PC 35;1_dup,0.3385,0.3269
128,PA 42;7,0.2562,0.5108
129,SM 42;2,0.2064,0.7457
130,PE(P-40;6) ,0.1511,0.9226
131,PE 40;6,0.3572,0.5551
132,PG(36;1(OH)) _dup,0.2971,0.6102
133,PE(O-40;6) ,0.0875,1.017
134,PE O-41;11,0.2233,0.4458
135,PC 36;4_dup,0.4464,0.8985
136,PE(42;6) ,0.1255,0.9412
137,PS(38;0) ,0.3698,0.8577
138,PG(38;4) ,0.4397,0.7712
139,PC O-39;9,0.3848,0.4899
140,PC 36;3,0.188,0.3657
141,HexCer 40;1,0.3579,1.2446
142,PG(38;3) ,0.1722,0.4154
143,PE(40;9) ,0.4342,0.5987
144,PE O-42;8,0.2344,0.4475
145,PG(38;2) ,0.2171,0.3479
146,SM 40;1,0.1991,1.0752
147,PE(40;8) ,0.0587,1.0106
148,PC 36;1_dup,0.354,0.6341
149,PG(38;1) ,0.3475,0.5184
150,PE 40;7,0.357,0.5198
151,PS 36;1,0.2949,0.8732
152,PC 38;6_dup,0.4284,0.5076
153,PE 40;6_dup,0.3514,0.9377
154,PC 38;5,0.3358,0.5442
155,PG(36;1(OH)) _dup,0.3389,0.7455
156,PC 38;4_dup,0.4043,0.5037
157,HexCer 42;2,0.3823,1.356
158,PE(40;4) ,0.212,0.3799
159,Hex2Cer 32;1,0.2253,0.7263
160,PC 40;6,0.1614,0.5955
161,SM 42;2_dup,0.2057,0.9753
162,HexCer 40;2;O3,0.3403,0.8882
163,PI-Cer(d38;0) ,0.3703,2.9782
164,HexCer(t40;0) ,0.3422,0.8655
165,HexCer(t40;0) _dup,0.359,0.9926
166,SM(t40;1) ,0.255,0.653
167,PC 38;6_dup,0.403,0.8643
168,PG(40;6) ,0.3941,0.721
169,PC(38;5) ,0.3372,0.5592
170,PC(38;5) _dup,0.3353,0.6977
171,PS(40;1) ,0.3716,0.7702
172,PG(40;5) ,0.3208,0.5566
173,PC 38;4,0.37,0.8252
174,HexCer 42;2_dup,0.397,3.6853
175,HexCer(t42;2) ,0.3716,0.8162
176,PG(40;4) ,0.3599,0.7147
177,PS 38;4,0.2757,0.854
178,PC 38;3,0.3189,0.4815
179,HexCer 42;1,0.3671,0.7945
180,HexCer 42;1_dup,0.373,2.0423
181,PA(48;11) ,0.1697,0.8129
182,SM 42;2_dup,0.3234,0.9138
183,PC 38;2,0.3982,0.5337
184,PE(40;2(OH)) ,0.1906,0.7714
185,PC 38;1,0.4084,0.6831
186,PG(40;1) ,0.4095,0.669
187,PC 40;6_dup,0.2755,0.512
188,HexCer 42;2;O3,0.4022,2.1282
189,HexCer 42;1;O3,0.3867,2.9281
190,PGP(34;1) ,0.1966,0.7907
191,HexCer(t42;0) ,0.3569,0.8331
192,SM(t42;1) ,0.1842,0.7239
193,PC(40;7) ,0.2609,0.5816
194,PC 40;6_dup,0.3007,0.8393
195,PG(42;6) ,0.2886,0.684
196,Hex2Cer 32;0,0.2215,0.7666
197,SHexCer 38;1;3,0.1695,0.5403
198,PE(44;11(OH)) ,0.0478,0.9873
199,PC(40;4) ,0.2404,0.4309
200,PS(40;4) ,0.0604,1.0176
201,PIP(O-36;5) ,0.0896,0.9743
