,Lipid,R2_mean,MAPE_mean
0,LPC O-16;2,0.6179,0.2772
61,PI-Cer(t32;2) ,0.3469,0.2361
62,PE(36;2) ,0.0978,1.0232
63,PS(O-34;0(OH)) ,0.7367,0.4598
64,SM(d36;2) ,0.7933,0.2822
65,PA 39;1,0.681,0.5066
66,PI-Cer(t32;1) ,0.1092,0.8276
67,PI-Cer(t32;1) _dup,0.625,0.2241
68,PE O-36;2,0.4618,0.4389
69,PE 38;4,0.5943,0.3748
70,PA(38;1) ,0.4156,0.3486
71,SM 36;1_dup,0.7952,0.3373
72,PC 32;1,0.7801,0.2367
73,PE 36;0,0.7795,0.3188
74,LBPA(34;1) ,0.7244,0.2295
75,PC 32;0_dup,0.8236,0.2817
76,PG(34;0) ,0.8195,0.2791
77,PC 35;1,0.4416,0.4045
78,PA 40;4,0.6822,0.2517
79,PC 35;0,0.3252,0.7259
80,PI-Cer(t30;1) ,0.4527,0.2912
81,PE 36;4,0.3962,0.307
82,PI-Cer(t30;0) _dup,0.2946,0.5071
83,PE 36;3,0.1838,0.8974
84,PE 36;2,0.4191,0.2895
85,HexCer 36;1,0.6776,0.4073
86,PC 34;1_dup,0.7576,0.2364
87,HexCer 40;2,0.6673,0.5663
88,PE O-39;7,0.4369,0.2422
89,CerP(t42;1) ,0.4935,0.2393
90,PC 34;0_dup,0.6562,0.2472
91,PE 38;6_dup,0.469,0.6525
92,PE O-39;6,0.1044,0.8972
93,PE(36;0) ,0.4889,0.254
94,PC 36;2,0.3116,0.3337
95,PA 40;6,0.3183,0.7072
96,PA 40;6_dup,0.6637,0.2735
97,PC 36;1_dup,0.5407,0.3837
98,PA(40;5) ,0.7053,0.2562
99,PI-Cer(t32;1) _dup,0.6493,0.2473
100,PE O-38;5_dup,0.1294,0.8879
101,PE 38;4_dup,0.5556,0.4481
102,PE 40;6_dup,0.3478,1.1742
103,PG(36;1(OH)) ,0.2775,1.4381
104,PE 37;2,0.5726,0.2601
105,PE 40;4,0.3711,0.4626
106,SM 38;1,0.7249,0.3856
107,PC 34.1,0.7147,0.2873
108,PG(36;1) ,0.7108,0.2762
109,PE O-40;6,0.6513,0.2337
110,PE O-40;6_dup,0.7422,0.2677
111,PE 38;6_dup,0.6802,0.3457
112,PC 37;1,0.2539,0.515
113,PG(34;1(OH)) ,0.6208,0.313
114,PA 42;4,0.376,0.4555
115,PE O-38;5,0.2537,0.2842
116,PC 36;4,0.7765,0.299
117,PI-Cer(t32;1) _dup,0.1947,0.8464
118,PE 38;4_dup,0.6039,0.3603
119,PC 38;6,0.4991,0.366
120,PC 36.2,0.4821,0.2508
121,HexCer 40;0,0.6187,0.4297
122,PC 35;2,0.4423,0.6677
123,HexCer 38;1,0.7238,0.4929
124,PC 36;1,0.5731,0.2517
125,PA(42;8) ,0.4801,0.3614
126,PE(40;7) ,0.2849,0.8593
127,PC 35;1_dup,0.5664,0.235
128,PA 42;7,0.5531,0.3069
129,SM 42;2,0.494,0.5275
130,PE(P-40;6) ,0.307,0.7752
131,PE 40;6,0.5854,0.3812
132,PG(36;1(OH)) _dup,0.4967,0.47
133,PE(O-40;6) ,0.1849,0.9151
134,PE O-41;11,0.4135,0.3379
135,PC 36;4_dup,0.8188,0.3308
136,PE(42;6) ,0.2332,0.8318
137,PS(38;0) ,0.7664,0.4138
138,PG(38;4) ,0.8051,0.3073
139,PC O-39;9,0.7109,0.2718
140,PC 36;3,0.4372,0.2763
141,HexCer 40;1,0.7731,0.5265
142,PG(38;3) ,0.3823,0.3324
143,PE(40;9) ,0.6437,0.4179
144,PE O-42;8,0.512,0.2531
145,PG(38;2) ,0.4706,0.2297
146,SM 40;1,0.7833,0.6998
147,PE(40;8) ,0.1446,0.9317
148,PC 36;1_dup,0.6596,0.2805
149,PG(38;1) ,0.6466,0.2578
150,PE 40;7,0.6384,0.3185
151,PS 36;1,0.6246,0.5961
152,PC 38;6_dup,0.7328,0.2884
153,PE 40;6_dup,0.6369,0.4411
154,PC 38;5,0.6509,0.3625
155,PG(36;1(OH)) _dup,0.615,0.3943
156,PC 38;4_dup,0.7229,0.2944
157,HexCer 42;2,0.7678,0.5844
158,PE(40;4) ,0.4674,0.2675
159,Hex2Cer 32;1,0.416,0.6017
160,PC 40;6,0.3701,0.4528
161,SM 42;2_dup,0.625,0.6412
162,HexCer 40;2;O3,0.6967,0.4682
163,PI-Cer(d38;0) ,0.7656,1.0217
164,HexCer(t40;0) ,0.7126,0.4557
165,HexCer(t40;0) _dup,0.7151,0.4786
166,SM(t40;1) ,0.5207,0.4624
167,PC 38;6_dup,0.7775,0.3403
168,PG(40;6) ,0.7625,0.3115
169,PC(38;5) ,0.6248,0.3712
170,PC(38;5) _dup,0.7639,0.3239
171,PS(40;1) ,0.7129,0.4044
172,PG(40;5) ,0.7311,0.2945
173,PC 38;4,0.7663,0.3237
174,HexCer 42;2_dup,0.7841,1.1757
175,HexCer(t42;2) ,0.7079,0.4299
176,PG(40;4) ,0.7518,0.3053
177,PS 38;4,0.5511,0.6421
178,PC 38;3,0.6585,0.2777
179,HexCer 42;1,0.7133,0.4111
180,HexCer 42;1_dup,0.7753,0.7519
181,PA(48;11) ,0.3646,0.6545
182,SM 42;2_dup,0.635,0.5018
183,PC 38;2,0.6897,0.3542
184,PE(40;2(OH)) ,0.4173,0.5907
185,PC 38;1,0.7611,0.3602
186,PG(40;1) ,0.724,0.4101
187,PC 40;6_dup,0.5685,0.3271
188,HexCer 42;2;O3,0.7438,0.8009
189,HexCer 42;1;O3,0.7476,1.0127
190,PGP(34;1) ,0.3799,0.6218
191,HexCer(t42;0) ,0.6983,0.436
192,SM(t42;1) ,0.3954,0.5637
193,PC(40;7) ,0.6235,0.3088
194,PC 40;6_dup,0.6547,0.3692
195,PG(42;6) ,0.6292,0.3375
196,Hex2Cer 32;0,0.4468,0.5711
197,SHexCer 38;1;3,0.4148,0.4288
198,PE(44;11(OH)) ,0.0907,0.9359
199,PC(40;4) ,0.5267,0.3023
200,PS(40;4) ,0.13,0.9448
201,PIP(O-36;5) ,0.1896,0.8673
