,Lipid,R2_mean,MAPE_mean
0,LPC O-16;2,0.6331,0.2613
70,PA(38;1) ,0.4283,0.3411
71,SM 36;1_dup,0.8133,0.2888
72,PC 32;1,0.7953,0.2155
73,PE 36;0,0.7971,0.2806
74,LBPA(34;1) ,0.7393,0.2165
75,PC 32;0_dup,0.8378,0.241
76,PG(34;0) ,0.834,0.2395
77,PC 35;1,0.4549,0.3864
78,PA 40;4,0.6953,0.2381
79,PC 35;0,0.3351,0.7122
80,PI-Cer(t30;1) ,0.4658,0.2797
81,PE 36;4,0.4127,0.2971
82,PI-Cer(t30;0) _dup,0.3025,0.4981
83,PE 36;3,0.1927,0.8885
84,PE 36;2,0.4343,0.2799
85,HexCer 36;1,0.6901,0.3778
86,PC 34;1_dup,0.7839,0.2153
87,HexCer 40;2,0.6789,0.5279
88,PE O-39;7,0.4518,0.2305
89,CerP(t42;1) ,0.5095,0.2304
90,PC 34;0_dup,0.6801,0.2357
91,PE 38;6_dup,0.4804,0.6385
92,PE O-39;6,0.1109,0.892
93,PE(36;0) ,0.5027,0.2459
94,PC 36;2,0.3236,0.3265
95,PA 40;6,0.3267,0.6961
96,PA 40;6_dup,0.6812,0.2597
97,PC 36;1_dup,0.5515,0.3682
98,PA(40;5) ,0.7337,0.2342
99,PI-Cer(t32;1) _dup,0.6757,0.2316
100,PE O-38;5_dup,0.1345,0.8812
101,PE 38;4_dup,0.579,0.427
102,PE 40;6_dup,0.3578,1.1062
103,PG(36;1(OH)) ,0.2845,1.4065
104,PE 37;2,0.5968,0.2423
105,PE 40;4,0.3905,0.4516
106,SM 38;1,0.749,0.3663
107,PC 34.1,0.7328,0.2392
108,PG(36;1) ,0.7288,0.2302
109,PE O-40;6,0.6685,0.2123
110,PE O-40;6_dup,0.7577,0.2392
111,PE 38;6_dup,0.6898,0.3255
112,PC 37;1,0.2666,0.5052
113,PG(34;1(OH)) ,0.6312,0.3
114,PA 42;4,0.3894,0.4441
115,PE O-38;5,0.2691,0.276
116,PC 36;4,0.8025,0.2701
117,PI-Cer(t32;1) _dup,0.2022,0.8382
118,PE 38;4_dup,0.6255,0.3278
119,PC 38;6,0.5107,0.3515
120,PC 36.2,0.5099,0.2419
121,HexCer 40;0,0.6298,0.4055
122,PC 35;2,0.4511,0.6587
123,HexCer 38;1,0.7378,0.4555
124,PC 36;1,0.6045,0.2355
125,PA(42;8) ,0.495,0.3466
126,PE(40;7) ,0.2975,0.8479
127,PC 35;1_dup,0.5781,0.2274
128,PA 42;7,0.5631,0.2926
129,SM 42;2,0.5168,0.4986
130,PE(P-40;6) ,0.3147,0.762
131,PE 40;6,0.6017,0.3633
132,PG(36;1(OH)) _dup,0.5111,0.4552
133,PE(O-40;6) ,0.1958,0.9048
134,PE O-41;11,0.4251,0.3266
135,PC 36;4_dup,0.8332,0.2856
136,PE(42;6) ,0.2378,0.8252
137,PS(38;0) ,0.78,0.3783
138,PG(38;4) ,0.8191,0.2735
139,PC O-39;9,0.7237,0.2563
140,PC 36;3,0.4578,0.2649
141,HexCer 40;1,0.7876,0.4669
142,PG(38;3) ,0.3992,0.3228
143,PE(40;9) ,0.6556,0.4014
144,PE O-42;8,0.5285,0.2331
145,PG(38;2) ,0.489,0.2175
146,SM 40;1,0.8187,0.6615
147,PE(40;8) ,0.1527,0.9229
148,PC 36;1_dup,0.6732,0.2456
149,PG(38;1) ,0.6604,0.2329
150,PE 40;7,0.657,0.2977
151,PS 36;1,0.6334,0.578
152,PC 38;6_dup,0.7471,0.2701
153,PE 40;6_dup,0.6488,0.4029
154,PC 38;5,0.677,0.3432
155,PG(36;1(OH)) _dup,0.6284,0.3669
156,PC 38;4_dup,0.7566,0.2675
157,HexCer 42;2,0.7799,0.5218
158,PE(40;4) ,0.4883,0.2564
159,Hex2Cer 32;1,0.4341,0.5866
160,PC 40;6,0.3833,0.4381
161,SM 42;2_dup,0.6646,0.5921
162,HexCer 40;2;O3,0.7114,0.4297
163,PI-Cer(d38;0) ,0.7787,0.8275
164,HexCer(t40;0) ,0.7248,0.4225
165,HexCer(t40;0) _dup,0.7261,0.4375
166,SM(t40;1) ,0.5319,0.4457
167,PC 38;6_dup,0.7888,0.3024
168,PG(40;6) ,0.7729,0.2823
169,PC(38;5) ,0.6352,0.3582
170,PC(38;5) _dup,0.7856,0.292
171,PS(40;1) ,0.7246,0.3754
172,PG(40;5) ,0.7529,0.2717
173,PC 38;4,0.7897,0.2758
174,HexCer 42;2_dup,0.7965,0.923
175,HexCer(t42;2) ,0.721,0.3952
176,PG(40;4) ,0.7753,0.2685
177,PS 38;4,0.5641,0.6269
178,PC 38;3,0.6794,0.2601
179,HexCer 42;1,0.7257,0.3772
180,HexCer 42;1_dup,0.788,0.6457
181,PA(48;11) ,0.378,0.6393
182,SM 42;2_dup,0.6576,0.4599
183,PC 38;2,0.701,0.3406
184,PE(40;2(OH)) ,0.4335,0.5738
185,PC 38;1,0.7722,0.3396
186,PG(40;1) ,0.7339,0.3934
187,PC 40;6_dup,0.5866,0.3098
188,HexCer 42;2;O3,0.7567,0.669
189,HexCer 42;1;O3,0.7594,0.8411
190,PGP(34;1) ,0.3895,0.6085
191,HexCer(t42;0) ,0.7086,0.4048
192,SM(t42;1) ,0.4037,0.5494
193,PC(40;7) ,0.6368,0.2891
194,PC 40;6_dup,0.6661,0.3296
195,PG(42;6) ,0.6416,0.3089
196,Hex2Cer 32;0,0.4559,0.5554
197,SHexCer 38;1;3,0.4347,0.4164
198,PE(44;11(OH)) ,0.0928,0.9327
199,PC(40;4) ,0.5493,0.289
200,PS(40;4) ,0.1369,0.9376
201,PIP(O-36;5) ,0.1984,0.8564
